,url,status,host_type,major_releases,duration,author_count,rev_count,project,multi_repo
1683,https://gitlab.com/hesafredrika/server.git,1,git,0,0,1,2,server.git,0
1684,https://gitlab.com/ideasman42/blender-mathutils.git,0,git,0,26,2,2,blender-mathutils.git,0
1685,https://gitlab.com/kivymd/KivyMD.git,0,git,0,30,18,53,KivyMD.git,0
1686,https://gitlab.com/ldo/harfpy.git,0,git,0,0,1,2,harfpy.git,0
1687,https://gitlab.com/librespacefoundation/satnogs/satnogs-db.git,0,git,0,41,18,285,satnogs-db.git,0
1688,https://gitlab.com/librespacefoundation/satnogs/satnogs-network.git,0,git,0,43,20,632,satnogs-network.git,0
1689,https://gitlab.com/m2crypto/m2crypto.git,0,git,0,89,36,324,m2crypto.git,0
1690,https://gitlab.com/mauriciobaeza/empresa-libre.git,0,git,0,2,1,11,empresa-libre.git,0
1691,https://gitlab.com/mayan-edms/mayan-edms.git,0,git,0,78,16,118,mayan-edms.git,0
1692,https://gitlab.com/mike01/pypacker.git,0,git,0,65,4,70,pypacker.git,0
1693,https://gitlab.com/mindfulness-at-the-computer/mindfulness-at-the-computer.git,0,git,0,2,1,6,mindfulness-at-the-computer.git,0
1694,https://gitlab.com/nobodyinperson/simbuto.git,0,git,0,12,2,45,simbuto.git,0
1695,https://gitlab.com/noppo/gevent-websocket.git,0,git,0,96,6,24,gevent-websocket.git,0
1696,https://gitlab.com/pages/hyde.git,0,git,0,7,3,4,hyde.git,0
1697,https://gitlab.com/pycqa/flake8-docstrings.git,0,git,0,58,9,15,flake8-docstrings.git,0
1698,https://gitlab.com/pycqa/flake8.git,0,git,0,96,74,472,flake8.git,0
1699,https://gitlab.com/pycqa/pep8-naming.git,0,git,0,15,1,4,pep8-naming.git,0
1700,https://gitlab.com/pycqa/pycodestyle.git,0,git,0,70,5,60,pycodestyle.git,0
1701,https://gitlab.com/pycqa/pydocstyle.git,0,git,0,56,2,24,pydocstyle.git,0
1702,https://gitlab.com/pycqa/pylint.git,0,git,0,139,10,100,pylint.git,0
1703,https://gitlab.com/pycqa/redbaron.git,0,git,0,33,3,31,redbaron.git,0
1704,https://gitlab.com/vagnum08/cpupower-gui.git,0,git,0,0,1,4,cpupower-gui.git,0
1705,https://gitlab.com/valtron/msn-server.git,0,git,0,7,4,20,msn-server.git,0
1706,https://pypi.org/project/APScheduler/,0,pypi,0,109,2,29,APScheduler,0
1707,https://pypi.org/project/Automat/,0,pypi,0,34,2,5,Automat,0
1708,https://pypi.org/project/BeautifulSoup/,0,pypi,0,16,1,2,BeautifulSoup,0
1709,https://pypi.org/project/CacheControl/,0,pypi,0,51,1,33,CacheControl,0
1710,https://pypi.org/project/Cerberus/,0,pypi,0,55,1,19,Cerberus,0
1711,https://pypi.org/project/Cheetah/,0,pypi,0,63,2,11,Cheetah,0
1712,https://pypi.org/project/ConfigArgParse/,0,pypi,0,37,1,7,ConfigArgParse,0
1713,https://pypi.org/project/Cycler/,0,pypi,0,8,2,2,Cycler,0
1714,https://pypi.org/project/Cython/,0,pypi,0,132,3,81,Cython,0
1715,https://pypi.org/project/Django/,0,pypi,0,98,1,135,Django,0
1716,https://pypi.org/project/EasyProcess/,0,pypi,0,73,1,21,EasyProcess,0
1717,https://pypi.org/project/Faker/,0,pypi,0,91,2,35,Faker,0
1718,https://pypi.org/project/Fiona/,0,pypi,0,78,2,64,Fiona,0
1719,https://pypi.org/project/Flask-Admin/,0,pypi,0,73,3,31,Flask-Admin,0
1720,https://pypi.org/project/Flask-Bcrypt/,0,pypi,0,56,1,13,Flask-Bcrypt,0
1721,https://pypi.org/project/Flask-Login/,0,pypi,0,58,1,20,Flask-Login,0
1722,https://pypi.org/project/Flask-RESTful/,0,pypi,0,60,3,28,Flask-RESTful,0
1723,https://pypi.org/project/PasteDeploy/,0,pypi,0,108,2,17,PasteDeploy,0
1724,https://pypi.org/project/PuLP/,0,pypi,0,100,3,32,PuLP,0
1725,https://pypi.org/project/PyAthenaJDBC/,0,pypi,0,9,1,14,PyAthenaJDBC,0
1726,https://pypi.org/project/PyHamcrest/,0,pypi,0,68,3,17,PyHamcrest,0
1727,https://pypi.org/project/PyMySQL/,0,pypi,0,91,4,24,PyMySQL,0
1728,https://pypi.org/project/PyVCF/,0,pypi,0,54,2,22,PyVCF,0
1729,https://pypi.org/project/PyVirtualDisplay/,0,pypi,0,73,1,16,PyVirtualDisplay,0
1730,https://pypi.org/project/Pygments/,0,pypi,0,133,3,32,Pygments,0
1731,https://pypi.org/project/Pympler/,0,pypi,0,108,1,20,Pympler,0
1732,https://pypi.org/project/Pyphen/,0,pypi,0,39,1,8,Pyphen,0
1733,https://pypi.org/project/Sphinx/,0,pypi,0,125,1,86,Sphinx,0
1734,https://pypi.org/project/WeasyPrint/,0,pypi,0,80,2,52,WeasyPrint,1
1735,https://pypi.org/project/WebOb/,0,pypi,0,133,3,63,WebOb,0
1736,https://pypi.org/project/Werkzeug/,0,pypi,0,131,1,51,Werkzeug,0
1737,https://pypi.org/project/aiodns/,0,pypi,0,31,1,9,aiodns,0
1738,https://pypi.org/project/aiohttp_cors/,0,pypi,0,27,1,9,aiohttp_cors,0
1739,https://pypi.org/project/alabaster/,0,pypi,0,40,1,22,alabaster,0
1740,https://pypi.org/project/alembic/,0,pypi,0,76,1,50,alembic,0
1741,https://pypi.org/project/altgraph/,0,pypi,0,156,3,15,altgraph,0
1742,https://pypi.org/project/analytics-python/,0,pypi,0,63,2,36,analytics-python,0
1743,https://pypi.org/project/antlr4-python3-runtime/,0,pypi,0,45,2,9,antlr4-python3-runtime,0
1744,https://pypi.org/project/applicationinsights/,0,pypi,0,36,1,13,applicationinsights,0
1745,https://pypi.org/project/appnope/,0,pypi,0,12,1,10,appnope,0
1746,https://pypi.org/project/argcomplete/,0,pypi,0,65,1,88,argcomplete,0
1747,https://pypi.org/project/argparse/,0,pypi,0,116,2,17,argparse,0
1749,https://pypi.org/project/asn1crypto/,0,pypi,0,28,1,25,asn1crypto,0
1750,https://pypi.org/project/aspy.yaml/,0,pypi,0,43,1,4,aspy.yaml,0
1751,https://pypi.org/project/astor/,0,pypi,0,67,1,10,astor,0
1752,https://pypi.org/project/async_timeout/,0,pypi,0,14,1,7,async_timeout,0
1753,https://pypi.org/project/autobahn/,0,pypi,0,80,2,84,autobahn,0
1754,https://pypi.org/project/aws-xray-sdk/,0,pypi,0,4,1,4,aws-xray-sdk,0
1755,https://pypi.org/project/azure-cli-cdn/,0,pypi,0,6,1,10,azure-cli-cdn,0
1756,https://pypi.org/project/azure-cli-cloud/,0,pypi,0,13,1,19,azure-cli-cloud,0
1757,https://pypi.org/project/azure-cli-cognitiveservices/,0,pypi,0,6,1,10,azure-cli-cognitiveservices,0
1758,https://pypi.org/project/azure-cli-core/,0,pypi,0,16,1,34,azure-cli-core,0
1759,https://pypi.org/project/azure-cli-dla/,0,pypi,0,8,1,13,azure-cli-dla,0
1760,https://pypi.org/project/azure-cli-interactive/,0,pypi,0,6,1,12,azure-cli-interactive,0
1761,https://pypi.org/project/azure-cli-iot/,0,pypi,0,16,1,23,azure-cli-iot,0
1762,https://pypi.org/project/azure-cli-lab/,0,pypi,0,8,1,13,azure-cli-lab,0
1763,https://pypi.org/project/azure-cli-monitor/,0,pypi,0,8,1,13,azure-cli-monitor,0
1764,https://pypi.org/project/azure-cli-profile/,0,pypi,0,16,1,27,azure-cli-profile,0
1765,https://pypi.org/project/azure-cli-redis/,0,pypi,0,14,1,20,azure-cli-redis,0
1767,https://pypi.org/project/azure-cli-servicefabric/,0,pypi,0,4,1,6,azure-cli-servicefabric,0
1768,https://pypi.org/project/azure-common/,0,pypi,0,25,1,12,azure-common,0
1769,https://pypi.org/project/azure-cosmosdb-nspkg/,0,pypi,0,0,1,2,azure-cosmosdb-nspkg,0
1770,https://pypi.org/project/azure-keyvault/,0,pypi,0,9,1,10,azure-keyvault,0
1772,https://pypi.org/project/azure-mgmt-authorization/,0,pypi,0,15,1,8,azure-mgmt-authorization,0
1773,https://pypi.org/project/azure-mgmt-batch/,0,pypi,0,21,2,11,azure-mgmt-batch,0
1775,https://pypi.org/project/azure-mgmt-commerce/,0,pypi,0,14,1,4,azure-mgmt-commerce,0
1776,https://pypi.org/project/azure-mgmt-compute/,0,pypi,0,30,2,27,azure-mgmt-compute,0
1777,https://pypi.org/project/azure-mgmt-containerinstance/,0,pypi,0,3,2,2,azure-mgmt-containerinstance,0
1778,https://pypi.org/project/azure-mgmt-containerregistry/,0,pypi,0,12,2,8,azure-mgmt-containerregistry,0
1779,https://pypi.org/project/azure-mgmt-datafactory/,0,pypi,0,2,1,4,azure-mgmt-datafactory,0
1780,https://pypi.org/project/azure-mgmt-datalake-nspkg/,0,pypi,0,10,1,2,azure-mgmt-datalake-nspkg,0
1781,https://pypi.org/project/azure-mgmt-eventgrid/,0,pypi,0,2,2,4,azure-mgmt-eventgrid,0
1782,https://pypi.org/project/azure-mgmt-iothub/,0,pypi,0,15,2,6,azure-mgmt-iothub,0
1784,https://pypi.org/project/azure-mgmt-media/,0,pypi,0,11,1,4,azure-mgmt-media,0
1785,https://pypi.org/project/azure-mgmt-nspkg/,0,pypi,0,26,1,4,azure-mgmt-nspkg,0
1786,https://pypi.org/project/azure-mgmt-recoveryservices/,0,pypi,0,3,1,2,azure-mgmt-recoveryservices,0
1787,https://pypi.org/project/azure-mgmt-redis/,0,pypi,0,21,1,12,azure-mgmt-redis,0
1789,https://pypi.org/project/azure-mgmt-resource/,0,pypi,0,28,2,27,azure-mgmt-resource,0
1790,https://pypi.org/project/azure-mgmt-search/,0,pypi,0,6,1,2,azure-mgmt-search,0
1791,https://pypi.org/project/azure-mgmt-servicebus/,0,pypi,0,14,2,5,azure-mgmt-servicebus,0
1793,https://pypi.org/project/azure-mgmt-sql/,0,pypi,0,13,2,19,azure-mgmt-sql,0
1794,https://pypi.org/project/azure-mgmt-storage/,0,pypi,0,30,2,20,azure-mgmt-storage,0
1795,https://pypi.org/project/azure-mgmt-trafficmanager/,0,pypi,0,11,1,4,azure-mgmt-trafficmanager,0
1796,https://pypi.org/project/azure-mgmt/,0,pypi,0,22,1,14,azure-mgmt,0
1797,https://pypi.org/project/azure-nspkg/,0,pypi,0,26,1,4,azure-nspkg,0
1798,https://pypi.org/project/azure-servicefabric/,0,pypi,0,6,2,5,azure-servicefabric,0
1799,https://pypi.org/project/azure-servicemanagement-legacy/,0,pypi,0,21,1,9,azure-servicemanagement-legacy,0
1800,https://pypi.org/project/azure-storage-blob/,0,pypi,0,1,1,2,azure-storage-blob,0
1801,https://pypi.org/project/azure-storage-common/,0,pypi,0,1,1,2,azure-storage-common,0
1803,https://pypi.org/project/azure-storage/,0,pypi,0,26,1,16,azure-storage,0
1804,https://pypi.org/project/azure/,0,pypi,0,64,3,35,azure,0
1805,https://pypi.org/project/backcall/,0,pypi,0,0,1,2,backcall,0
1806,https://pypi.org/project/backoff/,0,pypi,0,39,2,18,backoff,0
1807,https://pypi.org/project/backports_abc/,0,pypi,0,18,1,4,backports_abc,0
1808,https://pypi.org/project/billiard/,0,pypi,0,99,3,70,billiard,0
1809,https://pypi.org/project/bitarray/,0,pypi,0,8,1,13,bitarray,0
1810,https://pypi.org/project/blinker/,0,pypi,0,70,1,7,blinker,0
1811,https://pypi.org/project/blis/,0,pypi,0,15,2,11,blis,0
1812,https://pypi.org/project/boto/,0,pypi,0,140,1,119,boto,1
1813,https://pypi.org/project/boto3/,0,pypi,0,40,2,54,boto3,1
1814,https://pypi.org/project/bumpversion/,0,pypi,0,27,1,22,bumpversion,0
1815,https://pypi.org/project/bz2file/,0,pypi,0,25,1,3,bz2file,0
1816,https://pypi.org/project/cassandra-driver/,0,pypi,0,53,1,54,cassandra-driver,0
1817,https://pypi.org/project/click-completion/,0,pypi,0,0,1,3,click-completion,0
1818,https://pypi.org/project/clint/,0,pypi,0,57,1,17,clint,1
1819,https://pypi.org/project/cloudpickle/,0,pypi,0,33,1,12,cloudpickle,0
1820,https://pypi.org/project/coloredlogs/,0,pypi,0,58,1,43,coloredlogs,0
1821,https://pypi.org/project/configparser/,0,pypi,0,66,2,8,configparser,0
1823,https://pypi.org/project/cookies/,0,pypi,0,32,1,6,cookies,0
1824,https://pypi.org/project/coreapi/,0,pypi,0,33,1,103,coreapi,0
1826,https://pypi.org/project/croniter/,0,pypi,0,101,3,32,croniter,0
1827,https://pypi.org/project/cssselect2/,0,pypi,0,3,1,3,cssselect2,0
1828,https://pypi.org/project/cssutils/,0,pypi,0,125,1,46,cssutils,0
1829,https://pypi.org/project/datadog/,0,pypi,0,34,1,20,datadog,0
1830,https://pypi.org/project/ddt/,0,pypi,0,60,1,17,ddt,0
1831,https://pypi.org/project/debtcollector/,0,pypi,0,36,1,31,debtcollector,0
1832,https://pypi.org/project/dictdiffer/,0,pypi,0,57,3,11,dictdiffer,0
1833,https://pypi.org/project/dicttoxml/,0,pypi,0,41,1,32,dicttoxml,0
1834,https://pypi.org/project/dj-database-url/,0,pypi,0,61,1,10,dj-database-url,0
1835,https://pypi.org/project/django-appconf/,0,pypi,0,15,1,7,django-appconf,0
1836,https://pypi.org/project/django-debug-toolbar/,0,pypi,0,112,1,30,django-debug-toolbar,1
1837,https://pypi.org/project/django-environ/,0,pypi,0,57,2,10,django-environ,0
1838,https://pypi.org/project/django-tables2/,0,pypi,0,84,1,84,django-tables2,0
1839,https://pypi.org/project/docker-py/,0,pypi,0,43,2,57,docker-py,1
1840,https://pypi.org/project/ecdsa/,0,pypi,0,56,1,8,ecdsa,0
1841,https://pypi.org/project/elasticsearch-dsl/,0,pypi,0,43,1,17,elasticsearch-dsl,0
1842,https://pypi.org/project/enum/,0,pypi,0,129,1,12,enum,0
1843,https://pypi.org/project/enum34/,0,pypi,0,38,1,44,enum34,0
1844,https://pypi.org/project/execnet/,0,pypi,0,104,2,21,execnet,0
1845,https://pypi.org/project/extras/,0,pypi,0,46,1,4,extras,0
1846,https://pypi.org/project/fastavro/,0,pypi,0,77,1,81,fastavro,0
1847,https://pypi.org/project/findspark/,0,pypi,0,14,1,7,findspark,0
1848,https://pypi.org/project/first/,0,pypi,0,10,1,5,first,0
1849,https://pypi.org/project/funcsigs/,0,pypi,0,43,2,7,funcsigs,0
1850,https://pypi.org/project/functools32/,0,pypi,0,36,1,4,functools32,0
1851,https://pypi.org/project/gapic-google-cloud-error-reporting-v1beta1/,0,pypi,0,4,1,4,gapic-google-cloud-error-reporting-v1beta1,0
1852,https://pypi.org/project/gcloud/,0,pypi,0,34,2,29,gcloud,0
1853,https://pypi.org/project/geographiclib/,0,pypi,0,78,1,45,geographiclib,0
1854,https://pypi.org/project/geoip2/,0,pypi,0,58,1,25,geoip2,0
1855,https://pypi.org/project/geopy/,0,pypi,0,72,5,39,geopy,1
1856,https://pypi.org/project/gitdb/,0,pypi,0,58,1,10,gitdb,0
1857,https://pypi.org/project/glob2/,0,pypi,0,80,1,6,glob2,0
1858,https://pypi.org/project/google-api-core/,0,pypi,0,1,1,4,google-api-core,0
1859,https://pypi.org/project/google-auth-httplib2/,0,pypi,0,13,1,3,google-auth-httplib2,0
1860,https://pypi.org/project/google-auth-oauthlib/,0,pypi,0,8,1,4,google-auth-oauthlib,0
1861,https://pypi.org/project/google-cloud-core/,0,pypi,0,14,2,13,google-cloud-core,0
1862,https://pypi.org/project/google-cloud-dataflow/,0,pypi,0,19,1,31,google-cloud-dataflow,0
1863,https://pypi.org/project/google-cloud-dns/,0,pypi,0,14,2,9,google-cloud-dns,0
1864,https://pypi.org/project/google-cloud-firestore/,0,pypi,0,1,1,2,google-cloud-firestore,0
1865,https://pypi.org/project/google-cloud-language/,0,pypi,0,14,2,18,google-cloud-language,0
1866,https://pypi.org/project/google-cloud-resource-manager/,0,pypi,0,14,2,9,google-cloud-resource-manager,0
1867,https://pypi.org/project/google-cloud-spanner/,0,pypi,0,9,2,10,google-cloud-spanner,0
1868,https://pypi.org/project/google-cloud-speech/,0,pypi,0,12,3,12,google-cloud-speech,0
1869,https://pypi.org/project/google-compute-engine/,0,pypi,0,18,1,29,google-compute-engine,0
1870,https://pypi.org/project/google-resumable-media/,0,pypi,0,6,2,13,google-resumable-media,0
1872,https://pypi.org/project/googleads/,0,pypi,0,47,3,55,googleads,0
1873,https://pypi.org/project/googlemaps/,0,pypi,0,101,2,17,googlemaps,0
1874,https://pypi.org/project/greenlet/,0,pypi,0,144,4,22,greenlet,0
1875,https://pypi.org/project/grpc-google-iam-v1/,0,pypi,0,12,1,6,grpc-google-iam-v1,0
1876,https://pypi.org/project/grpcio/,0,pypi,0,35,2,57,grpcio,0
1877,https://pypi.org/project/gunicorn/,0,pypi,0,94,1,71,gunicorn,1
1878,https://pypi.org/project/hiredis/,0,pypi,0,54,2,11,hiredis,0
1879,https://pypi.org/project/html2text/,0,pypi,0,114,3,31,html2text,0
1880,https://pypi.org/project/html5lib/,0,pypi,0,75,1,20,html5lib,0
1881,https://pypi.org/project/httpretty/,0,pypi,0,41,1,37,httpretty,0
1882,https://pypi.org/project/humanfriendly/,0,pypi,0,53,1,85,humanfriendly,0
1883,https://pypi.org/project/hvac/,0,pypi,0,32,1,22,hvac,0
1884,https://pypi.org/project/hyperlink/,0,pypi,0,4,1,6,hyperlink,0
1885,https://pypi.org/project/idna_ssl/,1,pypi,0,0,1,2,idna_ssl,0
1886,https://pypi.org/project/ijson/,0,pypi,0,71,2,15,ijson,0
1887,https://pypi.org/project/imagesize/,0,pypi,0,2,1,4,imagesize,0
1888,https://pypi.org/project/inflect/,0,pypi,0,59,2,14,inflect,0
1889,https://pypi.org/project/inflection/,0,pypi,0,41,1,6,inflection,0
1890,https://pypi.org/project/ipdb/,0,pypi,0,122,1,26,ipdb,0
1891,https://pypi.org/project/ipython_genutils/,0,pypi,0,24,1,3,ipython_genutils,0
1892,https://pypi.org/project/ipywidgets/,0,pypi,0,31,1,78,ipywidgets,0
1893,https://pypi.org/project/isodate/,0,pypi,0,114,1,15,isodate,0
1894,https://pypi.org/project/isort/,0,pypi,0,45,1,67,isort,0
1895,https://pypi.org/project/itsdangerous/,0,pypi,0,36,1,17,itsdangerous,0
1896,https://pypi.org/project/itypes/,0,pypi,0,0,1,2,itypes,0
1897,https://pypi.org/project/jeepney/,0,pypi,0,0,1,3,jeepney,0
1898,https://pypi.org/project/jinja2-time/,0,pypi,0,6,1,2,jinja2-time,0
1899,https://pypi.org/project/joblib/,0,pypi,0,108,2,74,joblib,0
1900,https://pypi.org/project/jsonpatch/,0,pypi,0,83,1,31,jsonpatch,0
1901,https://pypi.org/project/jsonpickle/,0,pypi,0,99,3,17,jsonpickle,0
1902,https://pypi.org/project/jupyter_console/,0,pypi,0,27,1,18,jupyter_console,0
1903,https://pypi.org/project/jws/,0,pypi,0,20,2,3,jws,0
1904,https://pypi.org/project/kafka-python/,0,pypi,0,46,2,23,kafka-python,1
1905,https://pypi.org/project/kazoo/,0,pypi,0,63,3,23,kazoo,0
1906,https://pypi.org/project/keystoneauth1/,0,pypi,0,31,1,42,keystoneauth1,0
1907,https://pypi.org/project/kiwisolver/,0,pypi,0,49,1,6,kiwisolver,0
1908,https://pypi.org/project/kubernetes/,0,pypi,0,12,1,19,kubernetes,0
1909,https://pypi.org/project/lazy-object-proxy/,0,pypi,0,31,1,10,lazy-object-proxy,0
1910,https://pypi.org/project/ldap3/,0,pypi,0,25,1,20,ldap3,0
1911,https://pypi.org/project/livereload/,0,pypi,0,60,2,26,livereload,0
1912,https://pypi.org/project/lockfile/,0,pypi,0,29,2,5,lockfile,0
1913,https://pypi.org/project/lunardate/,0,pypi,0,77,1,6,lunardate,0
1914,https://pypi.org/project/macholib/,0,pypi,0,156,2,16,macholib,0
1915,https://pypi.org/project/manhole/,0,pypi,0,54,1,19,manhole,0
1916,https://pypi.org/project/matplotlib/,0,pypi,0,155,4,33,matplotlib,1
1917,https://pypi.org/project/maxminddb/,0,pypi,0,44,2,16,maxminddb,0
1918,https://pypi.org/project/meld3/,0,pypi,0,99,2,8,meld3,0
1919,https://pypi.org/project/mistune/,0,pypi,0,49,1,18,mistune,0
1920,https://pypi.org/project/mock/,0,pypi,0,90,3,35,mock,1
1921,https://pypi.org/project/mpmath/,0,pypi,0,130,1,32,mpmath,0
1922,https://pypi.org/project/msgpack-python/,0,pypi,0,81,1,25,msgpack-python,0
1923,https://pypi.org/project/msrest/,0,pypi,0,23,1,34,msrest,0
1924,https://pypi.org/project/msrestazure/,0,pypi,0,23,2,29,msrestazure,0
1925,https://pypi.org/project/multidict/,0,pypi,0,22,1,38,multidict,0
1926,https://pypi.org/project/mypy/,0,pypi,0,107,2,51,mypy,1
1927,https://pypi.org/project/newrelic/,0,pypi,0,57,1,66,newrelic,0
1928,https://pypi.org/project/nodeenv/,0,pypi,0,82,1,61,nodeenv,0
1929,https://pypi.org/project/ntlm-auth/,0,pypi,0,14,1,6,ntlm-auth,0
1930,https://pypi.org/project/numpy/,0,pypi,0,113,2,68,numpy,0
1931,https://pypi.org/project/nvidia-ml-py/,0,pypi,0,56,1,9,nvidia-ml-py,0
1932,https://pypi.org/project/openapi-codec/,0,pypi,0,13,1,18,openapi-codec,0
1933,https://pypi.org/project/openstacksdk/,0,pypi,0,29,1,35,openstacksdk,0
1934,https://pypi.org/project/os-client-config/,0,pypi,0,36,1,58,os-client-config,0
1935,https://pypi.org/project/os-service-types/,0,pypi,0,1,1,3,os-service-types,0
1936,https://pypi.org/project/osc-lib/,0,pypi,0,19,1,18,osc-lib,0
1937,https://pypi.org/project/oslo.i18n/,0,pypi,0,44,1,45,oslo.i18n,0
1938,https://pypi.org/project/oslo.log/,0,pypi,0,37,1,66,oslo.log,0
1939,https://pypi.org/project/oslo.serialization/,0,pypi,0,42,1,45,oslo.serialization,0
1940,https://pypi.org/project/packaging/,0,pypi,0,28,2,19,packaging,0
1941,https://pypi.org/project/paho-mqtt/,0,pypi,0,49,1,14,paho-mqtt,0
1942,https://pypi.org/project/paramiko/,0,pypi,0,91,3,102,paramiko,1
1943,https://pypi.org/project/parso/,0,pypi,0,6,1,6,parso,0
1944,https://pypi.org/project/passlib/,0,pypi,0,76,1,14,passlib,0
1946,https://pypi.org/project/pathlib/,0,pypi,0,33,1,11,pathlib,0
1947,https://pypi.org/project/pathspec/,0,pypi,0,48,1,13,pathspec,0
1948,https://pypi.org/project/patsy/,0,pypi,0,43,2,9,patsy,0
1949,https://pypi.org/project/pefile/,0,pypi,0,20,1,5,pefile,0
1950,https://pypi.org/project/pep8/,0,pypi,0,105,3,37,pep8,0
1951,https://pypi.org/project/pexpect/,0,pypi,0,121,2,12,pexpect,0
1952,https://pypi.org/project/pg8000/,0,pypi,0,116,1,25,pg8000,0
1953,https://pypi.org/project/pip-tools/,0,pypi,0,67,3,55,pip-tools,1
1954,https://pypi.org/project/pkginfo/,0,pypi,0,98,1,25,pkginfo,0
1955,https://pypi.org/project/plotly/,0,pypi,0,58,1,166,plotly,0
1956,https://pypi.org/project/pluggy/,0,pypi,0,33,2,7,pluggy,0
1957,https://pypi.org/project/ply/,0,pypi,0,62,1,5,ply,0
1958,https://pypi.org/project/portalocker/,0,pypi,0,77,2,15,portalocker,0
1959,https://pypi.org/project/poyo/,0,pypi,0,16,1,5,poyo,0
1960,https://pypi.org/project/preshed/,0,pypi,0,26,2,31,preshed,0
1961,https://pypi.org/project/progressbar2/,0,pypi,0,53,4,66,progressbar2,0
1962,https://pypi.org/project/prompt_toolkit/,0,pypi,0,38,1,70,prompt_toolkit,0
1963,https://pypi.org/project/proto-google-cloud-datastore-v1/,0,pypi,0,2,1,4,proto-google-cloud-datastore-v1,0
1964,https://pypi.org/project/proto-google-cloud-error-reporting-v1beta1/,0,pypi,0,0,1,3,proto-google-cloud-error-reporting-v1beta1,0
1965,https://pypi.org/project/psycopg2/,0,pypi,0,92,1,33,psycopg2,0
1966,https://pypi.org/project/ptyprocess/,0,pypi,0,35,1,8,ptyprocess,0
1967,https://pypi.org/project/py4j/,0,pypi,0,98,2,42,py4j,0
1968,https://pypi.org/project/pyaml/,0,pypi,0,65,1,47,pyaml,0
1969,https://pypi.org/project/pyasn1-modules/,0,pypi,0,87,3,16,pyasn1-modules,0
1970,https://pypi.org/project/pycares/,0,pypi,0,65,1,17,pycares,0
1971,https://pypi.org/project/pycodestyle/,0,pypi,0,8,1,7,pycodestyle,1
1972,https://pypi.org/project/pycparser/,0,pypi,0,83,1,18,pycparser,0
1973,https://pypi.org/project/pycrypto/,0,pypi,0,31,2,4,pycrypto,0
1974,https://pypi.org/project/pycurl/,0,pypi,0,54,2,14,pycurl,0
1975,https://pypi.org/project/pydocumentdb/,0,pypi,0,43,2,23,pydocumentdb,0
1976,https://pypi.org/project/pyinotify/,0,pypi,0,57,1,6,pyinotify,0
1977,https://pypi.org/project/pylint/,0,pypi,0,115,3,52,pylint,1
1978,https://pypi.org/project/pyodbc/,0,pypi,0,32,1,38,pyodbc,0
1979,https://pypi.org/project/pyparsing/,0,pypi,0,126,1,55,pyparsing,0
1980,https://pypi.org/project/pyperclip/,0,pypi,0,50,2,35,pyperclip,0
1982,https://pypi.org/project/pypng/,0,pypi,0,83,1,17,pypng,0
1983,https://pypi.org/project/pyproj/,0,pypi,0,120,1,7,pyproj,0
1984,https://pypi.org/project/pystache/,0,pypi,0,58,3,11,pystache,0
1986,https://pypi.org/project/pytest-instafail/,0,pypi,0,18,1,4,pytest-instafail,0
1987,https://pypi.org/project/pytest-metadata/,0,pypi,0,10,1,7,pytest-metadata,0
1988,https://pypi.org/project/python-Levenshtein/,0,pypi,0,55,2,4,python-Levenshtein,0
1989,https://pypi.org/project/python-daemon/,0,pypi,0,101,1,31,python-daemon,1
1990,https://pypi.org/project/python-glanceclient/,0,pypi,0,66,2,43,python-glanceclient,1
1991,https://pypi.org/project/python-jose/,0,pypi,0,30,1,28,python-jose,0
1992,https://pypi.org/project/python-magic/,0,pypi,0,100,1,16,python-magic,0
1993,https://pypi.org/project/python-memcached/,0,pypi,0,81,2,11,python-memcached,0
1994,https://pypi.org/project/python-slugify/,0,pypi,0,58,1,19,python-slugify,0
1995,https://pypi.org/project/python-swiftclient/,0,pypi,0,67,2,28,python-swiftclient,1
1996,https://pypi.org/project/python_jwt/,0,pypi,0,31,1,15,python_jwt,0
1997,https://pypi.org/project/pythonwhois/,0,pypi,0,23,1,25,pythonwhois,0
1998,https://pypi.org/project/pytz/,0,pypi,0,159,1,243,pytz,0
1999,https://pypi.org/project/pytzdata/,0,pypi,0,14,1,11,pytzdata,0
2000,https://pypi.org/project/pyxdg/,0,pypi,0,15,2,7,pyxdg,0
2001,https://pypi.org/project/qds_sdk/,0,pypi,0,53,1,52,qds_sdk,0
2002,https://pypi.org/project/qrcode/,0,pypi,0,58,1,26,qrcode,1
2003,https://pypi.org/project/qtconsole/,0,pypi,0,26,1,13,qtconsole,0
2004,https://pypi.org/project/queuelib/,0,pypi,0,31,1,8,queuelib,0
2005,https://pypi.org/project/recommonmark/,0,pypi,0,11,1,7,recommonmark,0
2006,https://pypi.org/project/reportlab/,0,pypi,0,91,3,10,reportlab,0
2007,https://pypi.org/project/repoze.lru/,0,pypi,0,107,1,7,repoze.lru,0
2008,https://pypi.org/project/requests-file/,0,pypi,0,27,1,7,requests-file,0
2009,https://pypi.org/project/requests-futures/,0,pypi,0,37,1,7,requests-futures,0
2010,https://pypi.org/project/requests-oauthlib/,0,pypi,0,55,1,14,requests-oauthlib,0
2011,https://pypi.org/project/requests-toolbelt/,0,pypi,0,43,2,15,requests-toolbelt,0
2012,https://pypi.org/project/requestsexceptions/,0,pypi,0,21,1,6,requestsexceptions,0
2013,https://pypi.org/project/responses/,0,pypi,0,50,1,15,responses,1
2014,https://pypi.org/project/rfc3986/,0,pypi,0,39,2,10,rfc3986,0
